Label|m|h|Hm0 toe|Tm1,0t|β|ht|Bt|hb|B|cotad|cotau|gf_d|gf_u|D50_d|D50_u|Ac|Rc|Gc|Lm0|Kr|Kt|q
E-15.553|20.0|0.37|0.1061|1.317|0.0|0.34|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0323|0.0323|0.11|0.11|0.24|2.708075006248366|0|0|1
F-11.132|1000.0|0.7|0.109|1.4756320026221086|0.0|0.7|0.0|0.10833333333333334|0.6666666666666666|2.0|0.0|1.0|1.0|0.0|0.0|0.18|0.18|0.0|3.399736592816348|0|0|1
F-25.12|50.0|0.22|0.127|1.6363636364|0.0|0.22|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.3|0.3|0.0|4.180697829285014|0|0|1
A-3.6|1000.0|0.515|0.07816|1.056|0.0|0.485|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.1|0.1|0.13|1.7410729789394908|0|0|1
D-22.219|20.0|0.3|0.14005|2.1595944527|0.0|0.3|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.2|0.2|0.0|7.28171279478599|0|0|1
C-3.1|1000.0|0.7304999999999999|0.1118|1.627|0.0|0.7304999999999999|0.0|0.0|0.0|1.5|1.5|0.38|0.38|0.035|0.035|0.083|0.083|0.10473663916603473|4.132988957102197|0|0|1
G-2.30|1000.0|0.545|0.07964|1.29|10.0|0.515|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.07|0.07|0.13|2.5981759572403784|0|0|1
E-30.12|1000.0|0.651875|0.0675|0.9770750988|0.0|0.651875|0.0|0.053125|0.375|3.0769230769|5.9375|0.4|1.0|0.01139937106918239|0.0|0.046875|0.046875|0.0|1.490544785301294|0|0|1
D-19.3|1000.0|0.72|0.13|1.4545454545|0.0|0.72|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|3.3032674203163754|0|0|1
C-53.1|250.0|0.2887858347|0.0838954469|1.4386709443|0.0|0.1665261383|0.1053962901|0.0|0.0|2.0|2.0|0.47|0.47|0.03541315345699832|0.03541315345699832|0.1285834739|0.1011804384|0.1812816189|3.2315589610566477|0|0|1
D-25.14|1000.0|0.7|0.154|2.633|0.0|0.7|0.0|0.0|0.0|3.0|3.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|10.824076605267015|0|0|1
A-35.106|1000.0|0.75|0.14|3.2363636364|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.051|0.051|0.35|0.35|0.204|16.353238274093318|0|0|1
D-23.5|1000.0|0.7|0.1|1.3090909091|0.0|0.7|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|2.6756466106606536|0|0|1
G-3.4|1000.0|0.545|0.08431|1.336|10.0|0.515|0.13|0.0|0.0|2.0|2.0|0.47|0.47|0.04|0.04|0.07|0.07|0.13|2.786775959001576|0|0|1
D-42.91|20.0|0.16|0.0256|0.6835|0.0|0.04|0.4|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.06|0.06|0.0|0.7294007017846832|0|0|1
E-15.301|20.0|0.47|0.08144|1.567|0.0|0.44|0.0|-0.04|0.4|1.25|1.25|0.4|0.4|0.0388|0.0388|0.11|0.11|0.24|3.833779510286773|0|0|1
G-2.249|1000.0|0.515|0.1312|1.665|45.0|0.485|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.1|0.1|0.13|4.328302591827839|0|0|1
C-30.3|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|2.0|2.0|0.47|0.47|0.047|0.047|0.081|0.1215|0.351|2.4852716288052155|0|0|1
D-34.37|1000.0|0.5|0.1571|1.66236364|0.0|0.5|0.0|0.0|0.0|1.19175359|1.19175359|1.0|1.0|0.0|0.0|0.087|0.087|0.0|4.314606580098877|0|0|1
G-2.247|1000.0|0.515|0.1058|1.516|45.0|0.485|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.1|0.1|0.13|3.5882900563568545|0|0|1
F-38.214|1000.0|0.65|0.06|1.0|0.0|0.5|0.15|0.05|0.0|0.0|-1.7320508|1.0|1.0|0.0|0.0|0.1|0.1|0.0|1.5613099917314934|0|0|1
G-15.4|1000.0|0.72|0.126|1.7818182|20.0|0.72|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.24|0.24|0.0|4.956965774084636|0|0|1
D-43.34|1000.0|0.5|0.1823|1.835|0.0|0.5|0.0|0.0|0.0|2.7474774194546225|2.7474774194546225|1.0|1.0|0.0|0.0|0.06999999999999995|0.06999999999999995|0.0|5.2572820369080775|0|0|1
F-28.31|1000.0|0.69|0.202|2.3580353217|0.0|0.564|0.3|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.125|0.255|0.178|8.681399689362378|0|0|1
D-9.58|100.0|0.353|0.141|2.06|0.0|0.353|0.0|0.0|0.0|2.5|2.5|1.0|1.0|0.0|0.0|0.4|0.4|0.0|6.625575080911766|0|0|1
A-34.105|52.0|0.4|0.128|1.7454545455|0.0|0.4|0.0|-0.155|0.15|2.0|0.0|0.55|0.55|0.045|0.045|0.24|0.24|0.0|4.756705085800618|0|0|1
E-11.25|140.0|0.2785714286|0.126|1.7145842912|0.0|0.2785714286|0.0|0.0642857143|0.2857142857|6.0|2.5|1.0|1.0|0.0|0.0|0.1357142857|0.1357142857|0.0|4.589938007706783|0|0|1
A-38.67|100.0|0.4|0.103|1.37272727|0.0|0.34|0.1|0.0|0.0|2.0|2.0|0.4|0.4|0.037|0.037|0.132|0.132|0.2|2.942101568596289|0|0|1
A-41.100|40.0038738|0.235|0.1318|1.729|0.0|0.235|0.0|0.0|0.0|4.0|4.0|0.4|0.4|0.0625|0.0625|0.19|0.19|0.2|4.667444102991788|0|0|1
G-2.254|1000.0|0.485|0.133|1.343|45.0|0.455|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.13|0.13|0.13|2.816055205276516|0|0|1
D-44.71|111.11111111111109|0.41|0.08358|1.584|0.0|0.41|0.0|0.0|0.0|3.0|3.0|1.0|1.0|0.0|0.0|0.21|0.21|0.0|3.917414202613854|0|0|1
E-15.387|20.0|0.47|0.1187|1.361|0.0|0.44|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0388|0.0388|0.17|0.17|0.31|2.8920472851940713|0|0|1
B-10.6|1000.0|0.61|0.2|1.5177865613|0.0|0.61|0.0|0.0|0.0|2.0|2.0|0.55|0.55|0.075|0.075|0.2|0.2|0.1466666667|3.5967524278059475|0|0|1
E-20.49|20.0|0.16|0.0502|0.8778|0.0|0.16|0.0|0.04|0.4|1.0|1.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|1.2030406220492442|0|0|1
D-41.110|10.0|0.4|0.252|2.137|0.0|0.4|0.0|0.0|0.0|0.7002075382097098|0.7002075382097098|1.0|1.0|0.0|0.0|0.94|0.94|0.0|7.13014206962964|0|0|1
G-22.57|94.0|0.1175|0.074325|1.2274381|6.0|0.1175|0.0|0.0175|0.0|2.0|4.0|0.4|0.4|0.03125|0.03125|0.095|0.095|0.1|2.352276330518969|0|0|1
D-9.23|100.0|0.188|0.104|2.37|0.0|0.188|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.31|0.31|0.0|8.769722092556625|0|0|1
D-32.79|1000.0|0.5|0.104|1.3|0.0|0.5|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.251|0.251|0.0|2.638613886026224|0|0|1
G-24.19|20.0|0.16|0.0536|0.8818182|30.0|0.16|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|1.2140798609909011|0|0|1
C-9.15|1000.0|0.6779999999999999|0.0597|0.8852|0.0|0.6779999999999999|0.0|0.0|0.0|1.5|1.5|0.47|0.47|0.03|0.03|0.118|0.118|0.08917021672758628|1.2234097844633716|0|0|1
C-36.15|1000.0|0.4|0.11|1.972727273|0.0|0.4|0.0|0.0|0.0|1.5|1.5|0.38|0.38|0.042|0.042|0.18|0.18|0.15|6.076076547187814|0|0|1
A-39.84|1000.0|0.53|0.126|1.45454545|0.0|0.53|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.17|0.35|0.18|3.303267399877407|0|0|1
E-15.645|20.0|0.27|0.1152|1.408|0.0|0.24|0.0|0.04|0.3|1.25|1.25|0.4|0.4|0.0198|0.0198|0.17|0.17|0.31|3.0952408514479828|0|0|1
D-43.211|1000.0|0.55|0.1002|1.367|0.0|0.55|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.019999999999999907|0.019999999999999907|0.0|2.9176028071387328|0|0|1
F-25.4|50.0|0.3|0.139|1.3818181818|0.0|0.3|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.22|0.22|0.0|2.9811988469434008|0|0|1
E-7.47|1000.0|0.68|0.185|1.6545454545454545|0.0|0.68|0.0|0.08|0.4|4.0|4.0|1.0|1.0|0.0|0.0|0.2|0.2|0.0|4.274118360835867|0|0|1
D-43.341|1000.0|0.525|0.1041|1.206|0.0|0.525|0.0|0.0|0.0|0.36397023426620245|0.36397023426620245|1.0|1.0|0.0|0.0|0.04499999999999993|0.04499999999999993|0.0|2.2708254591339863|0|0|1
A-38.74|100.0|0.4|0.1435|1.30909091|0.0|0.34|0.1|0.0|0.0|2.0|2.0|0.4|0.4|0.037|0.037|0.132|0.132|0.2|2.6756466143396676|0|0|1
D-45.53|111.1111|0.43|0.1643|1.664|0.0|0.43|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.15|0.19|0.0|4.323104990865365|0|0|1
A-33.11|200.0|0.5625|0.1579|1.5229655716|0.0|0.5625|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.06178|0.06178|0.1425|0.1425|0.2|3.6213400727902187|0|0|1
G-4.21|1000.0|0.515|0.08029|1.022|0.0|0.485|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.1|0.1|0.13|1.630763305403677|0|0|1
A-3.93|1000.0|0.455|0.1146|1.18|0.0|0.425|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.16|0.16|0.13|2.1739680324869313|0|0|1
E-31.37|40.0|0.22|0.1262|1.4909090909|0.0|0.1|0.12|0.0|0.0|2.0|2.0|0.4|0.4|0.057999999999999996|0.057999999999999996|0.18|0.18|0.256|3.4704953336444744|0|0|1
E-20.2|20.0|0.16|0.08748|1.156545|0.0|0.16|0.0|0.08|0.2|1.0|1.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|2.0884025259005785|0|0|1
F-38.35|1000.0|0.55|0.06|1.2727273|0.0|0.4|0.15|-0.05|0.0|0.0|1.0|1.0|1.0|0.0|0.0|0.2|0.2|0.0|2.529064227226254|0|0|1
A-39.170|1000.0|0.51|0.1362|1.45454545|0.0|0.51|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.19|0.28|0.3|3.303267399877407|0|0|1
E-15.636|20.0|0.27|0.13|1.867|0.0|0.24|0.0|0.04|0.5|1.25|1.25|0.4|0.4|0.0198|0.0198|0.17|0.17|0.31|5.442241063768557|0|0|1
E-15.92|20.0|0.47|0.09944|1.3|0.0|0.44|0.0|0.04|0.3|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.17|2.638613886026224|0|0|1
E-15.250|20.0|0.47|0.09378|1.915|0.0|0.44|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.24|5.7256750344275265|0|0|1
A-42.31|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.04698|0.04698|0.081|0.081|0.24975|2.4852716288052155|0|0|1
A-41.78|83.8697297|0.33|0.1415|1.635|0.0|0.33|0.0|0.0|0.0|4.0|4.0|0.4|0.4|0.0625|0.0625|0.095|0.095|0.2|4.173732902646422|0|0|1
E-48.65|111.1111|0.527|0.08085|1.253|0.0|0.527|0.0|-0.063|0.0|2.0|50.0|1.0|1.0|0.0|0.0|0.073|0.112996|0.0|2.45127073880837|0|0|1
D-42.33|20.0|0.16|0.07828|1.161636|0.0|0.16|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|2.1068288870136618|0|0|1
A-35.50|1000.0|0.75|0.247194|3.0363636364|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.051|0.051|0.35|0.35|0.204|14.394503920807463|0|0|1
D-32.45|100.0|0.3|0.162313|2.2|0.0|0.3|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.135|0.135|0.0|7.556740359980429|0|0|1
F-25.10|50.0|0.22|0.135|2.7727272727|0.0|0.22|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.3|0.3|0.0|12.003377022972314|0|0|1
E-41.9|1000.0|0.5015384615384616|0.15323076923076925|2.009260189685194|0.0|0.20923076923076922|0.3076923076923077|-0.23692307692307693|0.5230769230769231|1.25|3.0|0.4|0.4|0.047846153846153844|0.047846153846153844|0.31384615384615383|0.31384615384615383|0.15384615384615385|6.3032059577188|0|0|1
D-43.289|1000.0|0.55|0.06819|0.9733|0.0|0.55|0.0|0.0|0.0|0.577350269189626|0.577350269189626|1.0|1.0|0.0|0.0|0.019999999999999907|0.019999999999999907|0.0|1.4790490804530374|0|0|1
D-42.122|20.0|0.16|0.0286|0.6793|0.0|0.16|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.04|0.04|0.0|0.7204641381064102|0|0|1
F-13.165|1000.0|0.7|0.10466666666666667|1.6182962233987532|0.0|0.7|0.0|0.06666666666666665|0.5|2.0|0.0|1.0|1.0|0.0|0.0|0.17999999999999994|0.17999999999999994|0.0|4.088887674639086|0|0|1
E-15.671|20.0|0.25774327122153207|0.05858|1.011|0.0|0.23|0.0|0.02|0.21|1.25|1.25|0.4|0.4|0.0103|0.0103|0.07|0.07|0.09|1.5958477300585854|0|0|1
D-43.315|1000.0|0.525|0.0321|1.13|0.0|0.525|0.0|0.0|0.0|0.577350269189626|0.577350269189626|1.0|1.0|0.0|0.0|0.04499999999999993|0.04499999999999993|0.0|1.9936367284419436|0|0|1
E-19.10|46.67|0.2641666667|0.0896666667|1.1596867452|0.0|0.2308333333|0.0666666667|-0.0025|0.7916666667|0.3461538462|0.3333333333|1.0|1.0|0.0|0.0|0.0691666667|0.0691666667|0.0|2.0997641942728746|0|0|1
F-21.63|50.0|0.61|0.18|1.745|0.0|0.61|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.193|0.193|0.0|4.7542279575721915|0|0|1
D-31.36|1000.0|0.874|0.151|1.3818181818|0.0|0.874|0.0|0.11|0.0|3.0|0.0|1.0|1.0|0.0|0.0|0.366|0.366|0.0|2.9811988469434008|0|0|1
E-21.59|50.0|1.82|1.033|4.474|0.0|1.82|0.0|0.77|1.45|4.0|8.0|0.95|0.95|0.0|0.0|1.27|1.27|0.0|31.25223624005198|0|0|1
D-38.14|40.0|0.2|0.05589|0.9151|0.0|0.2|0.0|0.0|0.0|1.947|1.947|1.0|1.0|0.0|0.0|0.065|0.065|0.0|1.3074534931689865|0|0|1
C-29.5|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|2.0|2.0|0.38|0.38|0.04198|0.04198|0.081|0.1917|0.24975|2.4852716288052155|0|0|1
B-9.12|100.0|0.3252216|0.1075944|2.0390909|0.0|0.3252216|0.0|0.0|0.0|2.0|2.0|0.55|0.55|0.07924800000000001|0.07924800000000001|0.168341|0.168341|0.0|6.491757853347416|0|0|1
E-48.1|111.1111|0.527|0.11|1.436|0.0|0.527|0.0|-0.07667|0.0|2.0|50.0|1.0|1.0|0.0|0.0|0.08|0.099659|0.0|3.2195710887095457|0|0|1
A-35.131|1000.0|0.75|0.14|2.7|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.051|0.051|0.35|0.35|0.204|11.381949839722589|0|0|1
E-15.552|20.0|0.37|0.1055|1.306|0.0|0.34|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0323|0.0323|0.11|0.11|0.24|2.663026529056938|0|0|1
A-2.9|1000.0|0.7164999999999999|0.05639|1.086|0.0|0.7164999999999999|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.03|0.03|0.062|0.062|0.09018828506763074|1.8414027590081565|0|0|1
D-44.26|111.11111111111113|0.42|0.1405|1.309|0.0|0.42|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.2|0.2|0.0|2.6752750059420705|0|0|1
A-39.48|1000.0|0.57|0.1499|1.81818182|0.0|0.57|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.13|0.13|0.18|5.16135535488963|0|0|1
C-15.11|1000.0|0.1203501094|0.0809628009|1.9902651121|0.0|0.0577680525|0.0299781182|0.0|0.0|1.5|1.5|0.43|0.43|0.0403|0.0403|0.124726477|0.1422319475|0.1172866521|6.184591218230885|0|0|1
E-47.61|111.1111|0.46|0.09267|2.213|0.0|0.46|0.0|-0.165|0.0|3.0|100.0|1.0|1.0|0.0|0.0|0.17|0.17|1.0|7.6463111528960725|0|0|1
A-35.64|1000.0|0.75|0.193046|3.2363636364|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.051|0.051|0.35|0.35|0.204|16.353238274093318|0|0|1
A-35.139|1000.0|0.75|0.18|1.6181818182|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.051|0.051|0.35|0.35|0.204|4.0883095685233295|0|0|1
D-26.17|1000.0|1.0|0.081|1.05|0.0|1.0|0.0|0.0|0.0|6.0|6.0|1.0|1.0|0.0|0.0|0.05|0.05|0.0|1.7213442658839715|0|0|1
D-20.103|100.0|0.18|0.11|2.18|0.0|0.18|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.21|0.21|0.0|7.41996960470475|0|0|1
D-22.202|50.0|0.4|0.10975|3.6465796577|0.0|0.4|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|20.76158706356537|0|0|1
G-2.144|1000.0|0.455|0.09531|1.39|25.0|0.425|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.16|0.16|0.13|3.016607035024418|0|0|1
D-22.30|10.0|0.3|0.109|1.9744480241|0.0|0.3|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.2|0.2|0.0|6.0866811305164505|0|0|1
E-15.556|20.0|0.37|0.1233|1.422|0.0|0.34|0.0|0.04|0.4|1.25|1.25|0.4|0.4|0.0323|0.0323|0.11|0.11|0.24|3.157099953320385|0|0|1
D-32.67|1000.0|0.5|0.115|1.7|0.0|0.5|0.0|0.0|0.0|3.0|3.0|1.0|1.0|0.0|0.0|0.28|0.28|0.0|4.512185876104016|0|0|1
D-42.81|20.0|0.16|0.07076|1.028182|0.0|0.16|0.0|0.0|0.0|1.0|1.0|1.0|1.0|0.0|0.0|0.12|0.12|0.0|1.6505516997272325|0|0|1
E-20.87|20.0|0.16|0.029|0.6835|0.0|0.16|0.0|0.04|0.4|2.0|2.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.7294007017846832|0|0|1
D-36.18|36.1798469|0.262|0.08843|1.729|0.0|0.262|0.0|0.0|0.0|2.7|2.7|1.0|1.0|0.0|0.0|0.083|0.118|0.0|4.667444102991788|0|0|1
A-39.134|1000.0|0.59|0.1017|2.0|0.0|0.59|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.11|0.16|0.18|6.245239966925974|0|0|1
D-1.14|1000.0|0.6615|0.07595|1.089|0.0|0.6615|0.0|0.0|0.0|1.5|1.5|1.0|1.0|0.0|0.0|0.187|0.187|0.0|1.8515903067042043|0|0|1
F-31.28|10.0|0.248|0.07255|1.515|0.0|0.248|0.0|0.0|0.0|0.1|0.1|1.0|1.0|0.0|0.0|0.128|0.128|0.0|3.5835577257719167|0|0|1
E-48.55|111.1111|0.48|0.171|1.666|0.0|0.48|0.0|-0.10722|0.0|2.0|50.0|1.0|1.0|0.0|0.0|0.114|0.153557|0.0|4.333503315410296|0|0|1
E-21.31|50.0|1.64|0.796|5.448|0.0|1.64|0.0|0.95|1.45|4.0|8.0|0.95|0.95|0.0|0.0|1.45|1.45|0.0|46.34077971682491|0|0|1
F-38.127|1000.0|0.65|0.09|1.7272727|0.0|0.5|0.15|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|4.658123051373019|0|0|1
A-3.18|1000.0|0.515|0.0839|1.342|0.0|0.485|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.1|0.1|0.13|2.811863087948718|0|0|1
E-20.139|20.0|0.16|0.0912|1.1565|0.0|0.16|0.0|0.08|0.4|4.0|4.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|2.088240013788437|0|0|1
G-15.92|1000.0|0.72|0.105|1.2727273|0.0|0.72|0.0|0.0|0.6|4.0|4.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|2.529064227226254|0|0|1
D-9.49|100.0|0.094|0.056|4.58|0.0|0.094|0.0|0.0|0.0|2.5|2.5|1.0|1.0|0.0|0.0|0.16|0.16|0.0|32.7506629105565|0|0|1
A-35.95|1000.0|0.75|0.18|1.6181818182|0.0|0.75|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.051|0.051|0.35|0.35|0.204|4.0883095685233295|0|0|1
C-8.10|1000.0|0.7234999999999999|0.06306|0.8884|0.0|0.7234999999999999|0.0|0.0|0.0|1.5|1.5|0.47|0.47|0.03|0.03|0.071|0.071|0.08917021672758628|1.2322710305476434|0|0|1
G-19.39|1000.0|0.7|0.063|0.9314345|20.0|0.7|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.09|0.09|0.0|1.354546065177685|0|0|1
D-32.21|100.0|0.299|0.117224|2.51|0.0|0.299|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.35|0.35|0.0|9.83640907890758|0|0|1
G-15.147|1000.0|0.72|0.12|1.8090909|5.0|0.72|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.15|0.15|0.0|5.109870773649379|0|0|1
F-25.21|50.0|0.38|0.162|2.0636363636|0.0|0.38|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.23|0.23|0.0|6.648986988520396|0|0|1
B-9.35|100.0|0.345948|0.0787908|2.9888182|0.0|0.345948|0.0|0.0|0.0|3.5|3.5|0.55|0.55|0.07924800000000001|0.07924800000000001|0.2009546|0.2009546|0.0|13.947235603917854|0|0|1
A-42.73|50.0|0.405|0.129|1.2616600791|0.0|0.405|0.0|0.0|0.0|2.0|2.0|0.4|0.4|0.04698|0.04698|0.14175|0.14175|0.351|2.4852716288052155|0|0|1
D-30.6|1000.0|0.5|0.103|1.4318181818|0.0|0.5|0.0|0.0|0.0|2.0|2.0|1.0|1.0|0.0|0.0|0.27|0.27|0.0|3.200846775322788|0|0|1
A-3.95|1000.0|0.455|0.08606|1.107|0.0|0.425|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.16|0.16|0.13|1.9133057680573669|0|0|1
A-3.72|1000.0|0.485|0.07947|1.052|0.0|0.455|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.13|0.13|0.13|1.727908013089211|0|0|1
E-21.55|50.0|1.82|1.066|4.834|0.0|1.82|0.0|0.77|1.45|4.0|8.0|0.95|0.95|0.0|0.0|1.27|1.27|0.0|36.4839986651452|0|0|1
D-43.4|1000.0|0.55|0.1619|1.622|0.0|0.55|0.0|0.0|0.0|2.7474774194546225|2.7474774194546225|1.0|1.0|0.0|0.0|0.019999999999999907|0.019999999999999907|0.0|4.107625476286518|0|0|1
F-21.41|50.0|0.61|0.26|2.247|0.0|0.61|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.193|0.193|0.0|7.883068200042235|0|0|1
A-39.127|1000.0|0.59|0.1722|1.45454545|0.0|0.59|0.0|0.0|0.0|1.5|1.5|0.4|0.4|0.06|0.06|0.11|0.29|0.18|3.303267399877407|0|0|1
D-9.68|100.0|0.094|0.056|4.04|0.0|0.094|0.0|0.0|0.0|2.5|2.5|1.0|1.0|0.0|0.0|0.16|0.16|0.0|25.483077161044744|0|0|1
D-9.94|250.0|0.094|0.046|2.45|0.0|0.094|0.0|0.0|0.0|2.5|2.5|1.0|1.0|0.0|0.0|0.16|0.16|0.0|9.37176322536829|0|0|1
D-20.39|1000.0|0.6|0.17|1.81|0.0|0.6|0.0|0.0|0.4|4.0|4.0|1.0|1.0|0.0|0.0|0.28|0.28|0.0|5.115007663911546|0|0|1
A-3.82|1000.0|0.485|0.09625|1.774|0.0|0.455|0.13|0.0|0.0|2.0|2.0|0.4|0.4|0.042|0.042|0.13|0.13|0.13|4.913561203538381|0|0|1
G-26.52|43.5|0.204385965|0.0994|1.156557415|14.0|0.134210526|0.160818713|0.0|0.0|1.5|1.5|0.46|0.46|0.03634190065443109|0.03634190065443109|0.161111111|0.140643275|0.365497076|2.0884473622995414|0|0|1
E-15.162|20.0|0.47|0.1172|1.401|0.0|0.44|0.0|0.04|0.65|1.25|1.25|0.4|0.4|0.0198|0.0198|0.11|0.11|0.38|3.064540813080567|0|0|1
D-31.28|1000.0|0.76|0.201|1.6636363636|0.0|0.76|0.0|0.0|0.0|3.0|0.0|1.0|1.0|0.0|0.0|0.4|0.4|0.0|4.321215728166134|0|0|1
D-42.55|20.0|0.16|0.07836|1.156545|0.0|0.16|0.0|0.0|0.0|4.0|4.0|1.0|1.0|0.0|0.0|0.1|0.1|0.0|2.0884025259005785|0|0|1
E-45.10|50.0|0.4|0.145|1.939090909090909|0.0|0.4|0.0|-0.1|0.247|1.5|1.5|0.4|0.4|0.0332|0.0332|0.2|0.2|0.126|5.87064040906683|0|0|1
D-9.43|100.0|0.353|0.146|2.32|0.0|0.353|0.0|0.0|0.0|2.5|2.5|1.0|1.0|0.0|0.0|0.4|0.4|0.0|8.40359489949559|0|0|1
E-15.365|20.0|0.47|0.1357|1.471|0.0|0.44|0.0|0.04|0.65|1.25|1.25|0.4|0.4|0.0388|0.0388|0.17|0.17|0.31|3.378426573818267|0|0|1
F-38.203|1000.0|0.6|0.09|1.0|0.0|0.45|0.15|0.0|0.0|0.0|-1.7320508|1.0|1.0|0.0|0.0|0.15|0.15|0.0|1.5613099917314934|0|0|1
G-19.40|1000.0|0.7|0.094|1.0694248|20.0|0.7|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.09|0.09|0.0|1.785622465915164|0|0|1
C-60.27|200.0|0.3|0.1128|1.3186025104|0.0|0.2111111111|0.2333333333|0.0|0.0|1.5|1.5|0.38|0.38|0.045|0.045|0.1888888889|0.1888888889|0.3|2.7146693245795754|0|0|1
G-16.4|1000.0|0.3234441|0.1115325|1.4120702|6.0|0.23042605|0.1048405|0.0|0.0|1.5|1.5|0.47|0.47|0.014645461369460674|0.014645461369460674|0.1672987|0.16729868|0.2342182|3.113161957435962|0|0|1
