Label|m|h|Hm0 toe|Tm1,0t|Tp toe|β|ht|Bt|hb|B|cotad|cotau|gf_d|gf_u|D50_d|D50_u|Ac|Rc|Gc|Kr|Kt|q
D-43.124|1000|0.55|0.06795|0.9759|1.024|0|0.55|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.125|1000|0.55|0.1332|1.412|1.552|0|0.55|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.126|1000|0.55|0.1642|1.615|1.707|0|0.55|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.127|1000|0.55|0.09997|1.372|1.506|0|0.55|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.128|1000|0.55|0.1308|1.586|1.829|0|0.55|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.129|1000|0.55|0.06753|1.147|1.249|0|0.55|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.130|1000|0.55|0.1647|1.875|2.048|0|0.55|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.131|1000|0.55|0.13|1.834|1.969|0|0.55|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.132|1000|0.55|0.0331|0.9313|1.045|0|0.55|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.133|1000|0.55|0.09305|1.568|1.829|0|0.55|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.134|1000|0.55|0.06403|1.353|1.552|0|0.55|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.135|1000|0.55|0.0238|0.9284|1.024|0|0.55|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.136|1000|0.55|0.03146|1.138|1.28|0|0.55|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.137|1000|0.525|0.1023|1.188|1.28|0|0.525|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.138|1000|0.525|0.06824|0.9803|1.045|0|0.525|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.139|1000|0.525|0.1319|1.415|1.463|0|0.525|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.140|1000|0.525|0.1718|1.646|1.829|0|0.525|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.141|1000|0.525|0.1014|1.384|1.552|0|0.525|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.142|1000|0.525|0.06846|1.148|1.313|0|0.525|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.143|1000|0.525|0.1324|1.598|1.829|0|0.525|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.144|1000|0.525|0.185|1.913|2.133|0|0.525|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.145|1000|0.525|0.1715|1.866|2.048|0|0.525|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.146|1000|0.525|0.1001|1.585|1.766|0|0.525|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.147|1000|0.525|0.03452|0.9327|1.004|0|0.525|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.148|1000|0.525|0.1311|1.856|1.969|0|0.525|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.149|1000|0.525|0.06469|1.357|1.463|0|0.525|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.150|1000|0.525|0.02754|0.9246|1.004|0|0.525|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.151|1000|0.525|0.03227|1.132|1.28|0|0.525|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.152|1000|0.5|0.07065|0.9887|1.004|0|0.5|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.153|1000|0.5|0.102|1.192|1.28|0|0.5|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.154|1000|0.5|0.1361|1.427|1.552|0|0.5|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.155|1000|0.5|0.1692|1.651|1.829|0|0.5|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.156|1000|0.5|0.1021|1.37|1.552|0|0.5|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.157|1000|0.5|0.1339|1.597|1.766|0|0.5|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.158|1000|0.5|0.06853|1.148|1.28|0|0.5|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.159|1000|0.5|0.1891|1.932|1.969|0|0.5|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.160|1000|0.5|0.1728|1.887|1.969|0|0.5|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.161|1000|0.5|0.132|1.786|2.048|0|0.5|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.162|1000|0.5|0.09856|1.564|1.829|0|0.5|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.163|1000|0.5|0.06745|1.356|1.552|0|0.5|0|0|0|1.4281480067421146|1.4281480067421146|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.164|1000|0.55|0.1028|1.196|1.249|0|0.55|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.165|1000|0.55|0.06741|0.9769|1.024|0|0.55|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.166|1000|0.55|0.1334|1.413|1.552|0|0.55|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.167|1000|0.55|0.1661|1.612|1.707|0|0.55|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.168|1000|0.55|0.1875|1.864|1.969|0|0.55|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.169|1000|0.55|0.1005|1.371|1.506|0|0.55|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.170|1000|0.55|0.1316|1.579|1.707|0|0.55|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.171|1000|0.55|0.06735|1.153|1.249|0|0.55|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.172|1000|0.55|0.1648|1.87|2.048|0|0.55|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.173|1000|0.55|0.1311|1.831|1.969|0|0.55|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.174|1000|0.55|0.09464|1.561|1.829|0|0.55|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.175|1000|0.55|0.03299|0.9265|1.045|0|0.55|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.176|1000|0.55|0.0637|1.352|1.552|0|0.55|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.177|1000|0.55|0.02388|0.9235|1.024|0|0.55|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.178|1000|0.55|0.03146|1.136|1.28|0|0.55|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.179|1000|0.525|0.1026|1.187|1.28|0|0.525|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.180|1000|0.525|0.06869|0.9765|1.045|0|0.525|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.181|1000|0.525|0.1326|1.413|1.463|0|0.525|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.182|1000|0.525|0.1737|1.637|1.829|0|0.525|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.183|1000|0.525|0.1014|1.38|1.552|0|0.525|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.184|1000|0.525|0.1339|1.596|1.829|0|0.525|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.185|1000|0.525|0.06818|1.157|1.313|0|0.525|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.186|1000|0.525|0.1869|1.92|2.133|0|0.525|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.187|1000|0.525|0.1732|1.862|2.048|0|0.525|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.188|1000|0.525|0.1005|1.579|1.766|0|0.525|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.189|1000|0.525|0.03462|0.9299|1.004|0|0.525|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.190|1000|0.525|0.1312|1.87|2.048|0|0.525|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.191|1000|0.525|0.06472|1.352|1.463|0|0.525|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.192|1000|0.525|0.02739|0.9225|1.004|0|0.525|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.193|1000|0.525|0.03215|1.132|1.28|0|0.525|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.194|1000|0.5|0.07135|0.9818|1.004|0|0.5|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.195|1000|0.5|0.104|1.189|1.28|0|0.5|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.196|1000|0.5|0.1368|1.428|1.552|0|0.5|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.197|1000|0.5|0.17|1.641|1.829|0|0.5|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.198|1000|0.5|0.1024|1.368|1.552|0|0.5|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.199|1000|0.5|0.1351|1.594|1.766|0|0.5|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.200|1000|0.5|0.1902|1.901|2.048|0|0.5|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.201|1000|0.5|0.06789|1.157|1.28|0|0.5|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.202|1000|0.5|0.1736|1.895|1.969|0|0.5|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.203|1000|0.5|0.1353|1.777|2.048|0|0.5|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.204|1000|0.5|0.09955|1.565|1.829|0|0.5|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.205|1000|0.5|0.06735|1.353|1.552|0|0.5|0|0|0|1.19175359259421|1.19175359259421|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.206|1000|0.55|0.1028|1.199|1.249|0|0.55|0|0|0|1|1|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.207|1000|0.55|0.0677|0.9741|1.024|0|0.55|0|0|0|1|1|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.208|1000|0.55|0.1329|1.409|1.552|0|0.55|0|0|0|1|1|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.209|1000|0.55|0.1664|1.609|1.707|0|0.55|0|0|0|1|1|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.210|1000|0.55|0.1876|1.864|1.969|0|0.55|0|0|0|1|1|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.211|1000|0.55|0.1002|1.367|1.506|0|0.55|0|0|0|1|1|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.212|1000|0.55|0.1318|1.572|1.707|0|0.55|0|0|0|1|1|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.213|1000|0.55|0.06708|1.153|1.249|0|0.55|0|0|0|1|1|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.214|1000|0.55|0.1651|1.878|2.048|0|0.55|0|0|0|1|1|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.215|1000|0.55|0.1308|1.828|1.969|0|0.55|0|0|0|1|1|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.216|1000|0.55|0.09476|1.559|1.829|0|0.55|0|0|0|1|1|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.217|1000|0.55|0.03318|0.9249|1.045|0|0.55|0|0|0|1|1|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.218|1000|0.55|0.06387|1.348|1.552|0|0.55|0|0|0|1|1|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.219|1000|0.55|0.03148|1.135|1.28|0|0.55|0|0|0|1|1|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.220|1000|0.525|0.0689|0.9789|1.045|0|0.525|0|0|0|1|1|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.221|1000|0.525|0.1023|1.2|1.28|0|0.525|0|0|0|1|1|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.222|1000|0.525|0.1338|1.416|1.463|0|0.525|0|0|0|1|1|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.223|1000|0.525|0.1741|1.63|1.829|0|0.525|0|0|0|1|1|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.224|1000|0.525|0.1023|1.377|1.552|0|0.525|0|0|0|1|1|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.225|1000|0.525|0.1341|1.592|1.829|0|0.525|0|0|0|1|1|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.226|1000|0.525|0.06814|1.156|1.313|0|0.525|0|0|0|1|1|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.227|1000|0.525|0.1745|1.852|2.048|0|0.525|0|0|0|1|1|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.228|1000|0.525|0.1864|1.921|2.133|0|0.525|0|0|0|1|1|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.229|1000|0.525|0.1002|1.571|1.766|0|0.525|0|0|0|1|1|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.230|1000|0.525|0.03416|0.9307|1.045|0|0.525|0|0|0|1|1|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.231|1000|0.525|0.1332|1.849|2.048|0|0.525|0|0|0|1|1|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.232|1000|0.525|0.06476|1.351|1.463|0|0.525|0|0|0|1|1|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.233|1000|0.525|0.02721|0.9262|1.004|0|0.525|0|0|0|1|1|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.234|1000|0.525|0.03203|1.132|1.28|0|0.525|0|0|0|1|1|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.235|1000|0.5|0.07215|0.9814|1.004|0|0.5|0|0|0|1|1|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.236|1000|0.5|0.1049|1.201|1.28|0|0.5|0|0|0|1|1|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.237|1000|0.5|0.1378|1.427|1.506|0|0.5|0|0|0|1|1|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.238|1000|0.5|0.1721|1.625|1.829|0|0.5|0|0|0|1|1|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.239|1000|0.5|0.1037|1.365|1.552|0|0.5|0|0|0|1|1|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.240|1000|0.5|0.1357|1.588|1.766|0|0.5|0|0|0|1|1|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.241|1000|0.5|0.1912|1.904|1.969|0|0.5|0|0|0|1|1|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.242|1000|0.5|0.06843|1.153|1.28|0|0.5|0|0|0|1|1|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.243|1000|0.5|0.1744|1.896|1.969|0|0.5|0|0|0|1|1|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.244|1000|0.5|0.1001|1.558|1.829|0|0.5|0|0|0|1|1|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.245|1000|0.5|0.1351|1.823|2.048|0|0.5|0|0|0|1|1|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.246|1000|0.5|0.06771|1.35|1.552|0|0.5|0|0|0|1|1|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.247|1000|0.55|0.1032|1.198|1.249|0|0.55|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.248|1000|0.55|0.06745|0.9711|1.024|0|0.55|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.249|1000|0.55|0.133|1.406|1.552|0|0.55|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.250|1000|0.55|0.1667|1.604|1.707|0|0.55|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.251|1000|0.55|0.1892|1.863|1.969|0|0.55|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.252|1000|0.55|0.1|1.367|1.506|0|0.55|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.253|1000|0.55|0.1314|1.568|1.707|0|0.55|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.254|1000|0.55|0.06727|1.151|1.249|0|0.55|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.255|1000|0.55|0.1677|1.838|2.048|0|0.55|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.256|1000|0.55|0.1312|1.825|1.969|0|0.55|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.257|1000|0.55|0.09413|1.553|1.829|0|0.55|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.258|1000|0.55|0.03302|0.925|1.045|0|0.55|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.259|1000|0.55|0.06367|1.344|1.552|0|0.55|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.260|1000|0.55|0.02396|0.9214|1.024|0|0.55|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.261|1000|0.55|0.03152|1.131|1.28|0|0.55|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.019999999999999907|0.019999999999999907|0|0|0|1
D-43.262|1000|0.525|0.07014|0.9742|1.045|0|0.525|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.263|1000|0.525|0.1032|1.203|1.28|0|0.525|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.264|1000|0.525|0.1346|1.412|1.463|0|0.525|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.265|1000|0.525|0.1748|1.623|1.829|0|0.525|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.266|1000|0.525|0.1026|1.377|1.552|0|0.525|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.267|1000|0.525|0.1346|1.586|1.829|0|0.525|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.268|1000|0.525|0.06845|1.149|1.313|0|0.525|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.269|1000|0.525|0.1743|1.849|2.048|0|0.525|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.270|1000|0.525|0.1871|1.916|2.133|0|0.525|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.271|1000|0.525|0.03537|0.9234|1.004|0|0.525|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.272|1000|0.525|0.1007|1.562|1.766|0|0.525|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.273|1000|0.525|0.1322|1.864|2.048|0|0.525|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.274|1000|0.525|0.06459|1.348|1.463|0|0.525|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.275|1000|0.525|0.02766|0.9185|1.004|0|0.525|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.276|1000|0.525|0.03204|1.131|1.28|0|0.525|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.04499999999999993|0.04499999999999993|0|0|0|1
D-43.277|1000|0.5|0.07222|0.9807|1.089|0|0.5|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.278|1000|0.5|0.1049|1.203|1.28|0|0.5|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.279|1000|0.5|0.139|1.427|1.506|0|0.5|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.280|1000|0.5|0.1733|1.624|1.829|0|0.5|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.281|1000|0.5|0.1044|1.365|1.552|0|0.5|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.282|1000|0.5|0.1366|1.573|1.766|0|0.5|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.283|1000|0.5|0.1929|1.899|2.048|0|0.5|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.284|1000|0.5|0.06867|1.155|1.28|0|0.5|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
D-43.285|1000|0.5|0.1736|1.889|1.969|0|0.5|0|0|0|0.83909963117728|0.83909963117728|1|1|0|0|0.06999999999999995|0.06999999999999995|0|0|0|1
